Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-07-26;22,00;1,00;9,00;6,00;1,00;4,00;1,00;0,00;7,00;3,00;13,00;58,00;3,00;0,00;0,00;58,67;0,00;0,00;4,00;7,00;4,00
2020-08-02;22,00;10,00;13,00;1,00;1,00;4,00;1,00;0,00;6,00;1,00;12,00;34,00;1,00;1,83;0,00;58,67;1,83;0,00;7,00;6,00;4,00
2020-08-09;37,00;7,00;10,00;1,00;0,00;4,00;0,00;4,00;3,00;1,00;15,00;50,00;1,00;0,00;1,85;59,20;1,85;1,00;7,00;3,00;4,00
2020-08-16;23,00;4,00;13,00;3,00;1,00;7,00;0,00;1,00;0,00;1,00;18,00;39,00;0,00;0,00;3,83;49,83;0,00;0,00;7,00;1,00;4,00
2020-08-23;39,00;7,00;8,00;1,00;1,00;4,00;0,00;0,00;1,00;4,00;22,00;52,00;0,00;1,77;1,77;49,64;1,77;1,00;3,00;4,00;4,00
2020-08-30;19,00;8,00;11,00;1,00;1,00;4,00;0,00;0,00;3,00;4,00;13,00;39,00;1,00;3,80;0,00;34,20;0,00;1,00;5,00;3,00;0,00
2020-09-06;33,00;8,00;12,00;3,00;3,00;7,00;0,00;1,00;3,00;1,00;16,00;41,00;3,00;3,67;1,83;55,00;0,00;0,00;6,00;4,00;1,00
2020-09-13;39,00;7,00;15,00;0,00;1,00;3,00;1,00;1,00;4,00;0,00;18,00;37,00;0,00;3,55;0,00;42,55;1,77;1,00;3,00;1,00;4,00
2020-09-20;34,00;10,00;11,00;0,00;1,00;5,00;0,00;0,00;0,00;3,00;17,00;39,00;1,00;0,00;0,00;34,00;0,00;1,00;3,00;3,00;5,00
2020-09-27;37,00;13,00;10,00;4,00;0,00;4,00;3,00;0,00;1,00;1,00;6,00;52,00;1,00;1,85;1,85;44,40;3,70;0,00;1,00;4,00;7,00
2020-10-04;26,00;1,00;12,00;0,00;1,00;3,00;0,00;0,00;6,00;0,00;17,00;47,00;1,00;1,86;0,00;78,00;0,00;0,00;7,00;4,00;3,00
2020-10-11;39,00;3,00;11,00;5,00;0,00;3,00;0,00;0,00;3,00;0,00;15,00;39,00;3,00;0,00;0,00;60,27;0,00;0,00;5,00;6,00;3,00
2020-10-18;28,00;3,00;10,00;0,00;2,00;3,00;0,00;2,00;3,00;2,00;14,00;38,00;3,00;0,00;1,75;63,00;0,00;0,00;12,00;0,00;3,00
2020-10-25;28,00;5,00;11,00;0,00;3,00;7,00;0,00;0,00;0,00;2,00;12,00;38,00;0,00;3,50;0,00;28,00;0,00;0,00;10,00;3,00;13,00
